Wavenumber;Absorbance
3999,6401;-0,014060238
3998,6735362781956;-0,014143025
3997,7069725563906;-0,013894489
3996,7404088345866;-0,014722731
3995,7738451127816;-0,015764462
3994,8072813909776;-0,015719661
3993,8407176691726;-0,015115012
3992,8741539473685;-0,015087587
3991,9075902255636;-0,015042461
3990,9410265037595;-0,013952088
3989,9744627819546;-0,012424945
3989,0078990601505;-0,011655661
3988,0413353383456;-0,011225338
3987,0747716165415;-0,010009685
3986,1082078947366;-0,008145608
3985,1416441729325;-0,006402838
3984,1750804511275;-0,004620363
3983,2085167293235;-0,0022511468
3982,2419530075185;0,0003022876
3981,2753892857145;0,0017894738
3980,3088255639095;0,0021281035
3979,3422618421055;0,0024096526
3978,3756981203005;0,0029112173
3977,4091343984965;0,0037903935
3976,4425706766915;0,0055781337
3975,4760069548865;0,007875434
3974,5094432330825;0,009272269
3973,5428795112775;0,009466572
3972,5763157894735;0,009737706
3971,6097520676685;0,01086895
3970,6431883458645;0,012491301
3969,6766246240595;0,014404579
3968,7100609022555;0,01706728
3967,7434971804505;0,020139562
3966,7769334586465;0,02219981
3965,8103697368415;0,022821005
3964,8438060150374;0,0230142
3963,8772422932325;0,023350462
3962,9106785714284;0,023172006
3961,9441148496235;0,022223907
3960,9775511278194;0,021342149
3960,0109874060145;0,020881359
3959,0444236842104;0,020173471
3958,0778599624055;0,018871045
3957,1112962406014;0,017706333
3956,1447325187964;0,017170714
3955,1781687969924;0,016555097
3954,2116050751874;0,01531278
3953,2450413533834;0,013975825
3952,2784776315784;0,013167809
3951,3119139097744;0,012773475
3950,3453501879694;0,012543205
3949,3787864661654;0,012625167
3948,4122227443604;0,012924495
3947,4456590225564;0,012798044
3946,4790953007514;0,012091175
3945,5125315789473;0,011525513
3944,5459678571424;0,011408142
3943,5794041353383;0,011062236
3942,6128404135334;0,009863506
3941,6462766917293;0,008441494
3940,6797129699244;0,007764645
3939,7131492481203;0,007772572
3938,7465855263154;0,008095578
3937,7800218045113;0,008784676
3936,8134580827063;0,009608588
3935,8468943609023;0,009742009
3934,8803306390973;0,008849023
3933,9137669172933;0,0075960862
3932,9472031954883;0,006798126
3931,9806394736843;0,006625198
3931,0140757518793;0,0068915333
3930,0475120300753;0,0076262993
3929,0809483082703;0,008891194
3928,1143845864663;0,010403249
3927,1478208646613;0,011781695
3926,1812571428572;0,012844047
3925,2146934210523;0,013373089
3924,2481296992482;0,01310176
3923,2815659774433;0,012073152
3922,3150022556392;0,010621114
3921,3484385338343;0,0089160185
3920,38187481203;0,006978732
3919,4153110902253;0,0051506255
3918,448747368421;0,0039420333
3917,4821836466162;0,0033416676
3916,515619924812;0,002657812
3915,5490562030072;0,0014397384
3914,582492481203;-6,526915e-05
3913,6159287593982;-0,0015023135
3912,649365037594;-0,0028790943
3911,682801315789;-0,0041633514
3910,716237593985;-0,005081708
3909,74967387218;-0,0055869543
3908,783110150376;-0,006034923
3907,816546428571;-0,0066204225
3906,8499827067662;-0,00712623
3905,883418984962;-0,0074939714
3904,9168552631572;-0,0080758175
3903,950291541353;-0,009030311
3902,983727819548;-0,010061877
3902,017164097744;-0,01093949
3901,050600375939;-0,011785991
3900,084036654135;-0,012641175
3899,11747293233;-0,01324079
3898,150909210526;-0,013508233
3897,184345488721;-0,013883642
3896,217781766917;-0,014652933
3895,251218045112;-0,015498116
3894,284654323308;-0,016097026
3893,318090601503;-0,016572947
3892,351526879699;-0,017114956
3891,384963157894;-0,017592117
3890,41839943609;-0,017885037
3889,451835714285;-0,018162983
3888,485271992481;-0,018536676
3887,518708270676;-0,018841175
3886,552144548872;-0,018990014
3885,585580827067;-0,019164229
3884,619017105263;-0,019409452
3883,652453383458;-0,019543462
3882,685889661654;-0,019746743
3881,719325939849;-0,020707231
3880,752762218045;-0,022746643
3879,78619849624;-0,025208984
3878,819634774436;-0,02722953
3877,853071052631;-0,0284604
3876,886507330827;-0,028934471
3875,919943609022;-0,028558327
3874,953379887218;-0,02728293
3873,986816165413;-0,02550225
3873,020252443609;-0,023771271
3872,053688721804;-0,022219209
3871,087125;-0,020734241
3870,120561278195;-0,01940961
3869,153997556391;-0,018366687
3868,187433834586;-0,017472208
3867,220870112782;-0,016565867
3866,254306390977;-0,015715666
3865,287742669173;-0,014958149
3864,321178947368;-0,014091257
3863,354615225564;-0,013010935
3862,388051503759;-0,011961797
3861,421487781955;-0,011236381
3860,45492406015;-0,010869663
3859,488360338346;-0,010831885
3858,521796616541;-0,011141671
3857,555232894737;-0,011613435
3856,588669172932;-0,011849222
3855,622105451128;-0,011605757
3854,655541729323;-0,011018772
3853,688978007519;-0,0102899
3852,722414285714;-0,009512478
3851,75585056391;-0,008852405
3850,789286842105;-0,008545594
3849,822723120301;-0,008555601
3848,856159398496;-0,00857074
3847,889595676692;-0,008441164
3846,923031954887;-0,008290095
3845,956468233083;-0,0081409905
3844,989904511278;-0,007816137
3844,023340789474;-0,007297351
3843,056777067669;-0,006788677
3842,090213345865;-0,0063205874
3841,12364962406;-0,0056708157
3840,157085902256;-0,0048060087
3839,190522180451;-0,0039810427
3838,223958458646;-0,0032907
3837,257394736842;-0,002541814
3836,290831015037;-0,0016609108
3835,324267293233;-0,0008483301
3834,357703571428;-0,0001794169
3833,391139849624;0,0005198859
3832,424576127819;0,0013037582
3831,458012406015;0,001993106
3830,49144868421;0,0025240162
3829,524884962406;0,0030625837
3828,558321240601;0,003660325
3827,591757518797;0,00418913
3826,625193796992;0,00465665
3825,658630075188;0,005212223
3824,692066353383;0,005801414
3823,725502631579;0,0061748456
3822,758938909774;0,0063361293
3821,79237518797;0,0066169216
3820,825811466165;0,007182825
3819,859247744361;0,007861061
3818,892684022556;0,0084538935
3817,926120300752;0,008947067
3816,959556578947;0,0093604885
3815,992992857143;0,009698435
3815,026429135338;0,010047189
3814,0598654135338;0,010468346
3813,093301691729;0,010803454
3812,1267379699248;0,010885359
3811,16017424812;0,01084544
3810,1936105263158;0,010937786
3809,227046804511;0,011123624
3808,2604830827067;0,011140756
3807,293919360902;0,010944344
3806,3273556390977;0,0107286945
3805,3607919172928;0,010576025
3804,3942281954887;0,010405116
3803,4276644736838;0,010247301
3802,4611007518797;0,010229729
3801,4945370300748;0,010305521
3800,5279733082707;0,010301619
3799,5614095864657;0,01019428
3798,5948458646617;0,010093037
3797,6282821428567;0,009983987
3796,6617184210527;0,009769254
3795,6951546992477;0,009494646
3794,7285909774437;0,009274232
3793,7620272556387;0,009067463
3792,7954635338347;0,008777644
3791,8288998120297;0,008481834
3790,8623360902257;0,008304858
3789,8957723684207;0,008150708
3788,9292086466166;0,007824557
3787,9626449248117;0,0073534134
3786,9960812030076;0,006901767
3786,0295174812027;0,006496161
3785,0629537593986;0,006068454
3784,0963900375937;0,0056771203
3783,1298263157896;0,005410421
3782,1632625939847;0,005145093
3781,1966988721806;0,0047134887
3780,2301351503756;0,004199234
3779,2635714285716;0,0037811017
3778,2970077067666;0,003401106
3777,3304439849626;0,0028984083
3776,3638802631576;0,0023573458
