Wavenumber;Absorbance
3999,6401;-0,004587775
3998,6735362781956;-0,007544057
3997,7069725563906;-0,009317613
3996,7404088345866;-0,009480904
3995,7738451127816;-0,008522235
3994,8072813909776;-0,006938215
3993,8407176691726;-0,005318154
3992,8741539473685;-0,0043753036
3991,9075902255636;-0,004216546
3990,9410265037595;-0,0044431323
3989,9744627819546;-0,0047259126
3989,0078990601505;-0,0048887106
3988,0413353383456;-0,0046726493
3987,0747716165415;-0,003993945
3986,1082078947366;-0,003263833
3985,1416441729325;-0,0026793524
3984,1750804511275;-0,0014888743
3983,2085167293235;0,0012816917
3982,2419530075185;0,0055222223
3981,2753892857145;0,009020505
3980,3088255639095;0,009390011
3979,3422618421055;0,0075812503
3978,3756981203005;0,0058069215
3977,4091343984965;0,0047518094
3976,4425706766915;0,0044275974
3975,4760069548865;0,004706957
3974,5094432330825;0,0053265896
3973,5428795112775;0,0062349755
3972,5763157894735;0,007602088
3971,6097520676685;0,009175945
3970,6431883458645;0,01025619
3969,6766246240595;0,010750873
3968,7100609022555;0,011399298
3967,7434971804505;0,012625781
3966,7769334586465;0,013842602
3965,8103697368415;0,0145428395
3964,8438060150374;0,014977846
3963,8772422932325;0,015357746
3962,9106785714284;0,015304611
3961,9441148496235;0,01471984
3960,9775511278194;0,014240306
3960,0109874060145;0,01415975
3959,0444236842104;0,013874895
3958,0778599624055;0,0128019685
3957,1112962406014;0,011258021
3956,1447325187964;0,009825206
3955,1781687969924;0,008453589
3954,2116050751874;0,007025503
3953,2450413533834;0,005937601
3952,2784776315784;0,0053758333
3951,3119139097744;0,0047471533
3950,3453501879694;0,00359457
3949,3787864661654;0,0023611104
3948,4122227443604;0,0015025743
3947,4456590225564;0,0005638102
3946,4790953007514;-0,0009485518
3945,5125315789473;-0,0023435976
3944,5459678571424;-0,0025501808
3943,5794041353383;-0,0016460571
3942,6128404135334;-0,0009267636
3941,6462766917293;-0,0015267143
3940,6797129699244;-0,003231768
3939,7131492481203;-0,0052031227
3938,7465855263154;-0,006925823
3937,7800218045113;-0,008105153
3936,8134580827063;-0,008714762
3935,8468943609023;-0,009285505
3934,8803306390973;-0,010215243
3933,9137669172933;-0,0111629525
3932,9472031954883;-0,011702527
3931,9806394736843;-0,012163502
3931,0140757518793;-0,013049488
3930,0475120300753;-0,013977917
3929,0809483082703;-0,014263055
3928,1143845864663;-0,014104664
3927,1478208646613;-0,0143795265
3926,1812571428572;-0,01523967
3925,2146934210523;-0,016089268
3924,2481296992482;-0,016882012
3923,2815659774433;-0,018092494
3922,3150022556392;-0,019690983
3921,3484385338343;-0,021086162
3920,38187481203;-0,021981899
3919,4153110902253;-0,02255681
3918,448747368421;-0,022786982
3917,4821836466162;-0,022539917
3916,515619924812;-0,022319498
3915,5490562030072;-0,022904335
3914,582492481203;-0,02428611
3913,6159287593982;-0,02567687
3912,649365037594;-0,026723156
3911,682801315789;-0,02770566
3910,716237593985;-0,028684085
3909,74967387218;-0,029317783
3908,783110150376;-0,029578544
3907,816546428571;-0,029910723
3906,8499827067662;-0,030464675
3905,883418984962;-0,030934528
3904,9168552631572;-0,031233389
3903,950291541353;-0,03161779
3902,983727819548;-0,03210892
3902,017164097744;-0,032420106
3901,050600375939;-0,032475732
3900,084036654135;-0,03241642
3899,11747293233;-0,03214557
3898,150909210526;-0,031535126
3897,184345488721;-0,03105411
3896,217781766917;-0,0312678
3895,251218045112;-0,031848602
3894,284654323308;-0,031950414
3893,318090601503;-0,03139145
3892,351526879699;-0,030747715
3891,384963157894;-0,030365294
3890,41839943609;-0,029994996
3889,451835714285;-0,029501682
3888,485271992481;-0,029139478
3887,518708270676;-0,028971698
3886,552144548872;-0,02871476
3885,585580827067;-0,028294936
3884,619017105263;-0,027941324
3883,652453383458;-0,027562266
3882,685889661654;-0,026516102
3881,719325939849;-0,024340436
3880,752762218045;-0,021332256
3879,78619849624;-0,018299539
3878,819634774436;-0,01607854
3877,853071052631;-0,015238518
3876,886507330827;-0,0156187955
3875,919943609022;-0,016470844
3874,953379887218;-0,017133685
3873,986816165413;-0,017585276
3873,020252443609;-0,018041292
3872,053688721804;-0,018307734
