Wavenumber;Absorbance
3999,6401;-0,02194665
3998,6735362781956;-0,031550284
3997,7069725563906;-0,03233169
3996,7404088345866;-0,027547155
3995,7738451127816;-0,021122774
3994,8072813909776;-0,014701366
3993,8407176691726;-0,008077347
3992,8741539473685;-0,00067795627
3991,9075902255636;0,007089186
3990,9410265037595;0,0128977
3989,9744627819546;0,013680114
3989,0078990601505;0,009952999
3988,0413353383456;0,005458131
3987,0747716165415;0,0031757846
3986,1082078947366;0,003093484
3985,1416441729325;0,0038566794
3984,1750804511275;0,0049331747
3983,2085167293235;0,0064461846
3982,2419530075185;0,008045317
3981,2753892857145;0,009327954
3980,3088255639095;0,010889131
3979,3422618421055;0,012761224
3978,3756981203005;0,013708086
3977,4091343984965;0,013507399
3976,4425706766915;0,013385254
3975,4760069548865;0,01437889
3974,5094432330825;0,01581398
3973,5428795112775;0,016482508
3972,5763157894735;0,01643739
3971,6097520676685;0,016328732
3970,6431883458645;0,016314799
3969,6766246240595;0,01640687
3968,7100609022555;0,016999567
3967,7434971804505;0,018057229
3966,7769334586465;0,01845819
3965,8103697368415;0,01740245
3964,8438060150374;0,0155094275
3963,8772422932325;0,013919678
3962,9106785714284;0,012731471
3961,9441148496235;0,011260844
3960,9775511278194;0,009635283
3960,0109874060145;0,008903606
3959,0444236842104;0,0099984985
3958,0778599624055;0,01288927
3957,1112962406014;0,016686296
3956,1447325187964;0,019843685
3955,1781687969924;0,020990571
3954,2116050751874;0,019897306
3953,2450413533834;0,017390173
3952,2784776315784;0,014348753
3951,3119139097744;0,011158503
3950,3453501879694;0,007905093
3949,3787864661654;0,004738008
3948,4122227443604;0,001926638
3947,4456590225564;-0,00023843335
3946,4790953007514;-0,0014465398
3945,5125315789473;-0,0014097497
3944,5459678571424;-0,0002790646
3943,5794041353383;0,0010751708
3942,6128404135334;0,0012240713
3941,6462766917293;-0,0005203564
3940,6797129699244;-0,0031439473
3939,7131492481203;-0,0051362966
3938,7465855263154;-0,0060659642
3937,7800218045113;-0,0064009447
3936,8134580827063;-0,0069578122
3935,8468943609023;-0,008166875
3934,8803306390973;-0,009572735
3933,9137669172933;-0,010343352
3932,9472031954883;-0,010371629
3931,9806394736843;-0,010499789
3931,0140757518793;-0,011422254
3930,0475120300753;-0,012690123
3929,0809483082703;-0,013492366
3928,1143845864663;-0,013696123
3927,1478208646613;-0,013827607
3926,1812571428572;-0,014162653
3925,2146934210523;-0,0144908065
3924,2481296992482;-0,0147150755
3923,2815659774433;-0,015006901
3922,3150022556392;-0,015516596
3921,3484385338343;-0,016292641
3920,38187481203;-0,017344084
3919,4153110902253;-0,018499877
3918,448747368421;-0,019430902
3917,4821836466162;-0,020029228
