Wavenumber;Absorbance
3999,6401;0,008129033
3998,6735362781956;0,0037150946
3997,7069725563906;2,5646505e-05
3996,7404088345866;-0,0015330537
3995,7738451127816;-0,00080219586
3994,8072813909776;0,000968228
3993,8407176691726;0,0023404225
3992,8741539473685;0,002943241
3991,9075902255636;0,0032727562
3990,9410265037595;0,0034020075
3989,9744627819546;0,0032189102
3989,0078990601505;0,0033657425
3988,0413353383456;0,0045362995
3987,0747716165415;0,006198608
3986,1082078947366;0,007166453
3985,1416441729325;0,007688856
3984,1750804511275;0,009586806
3983,2085167293235;0,01408999
3982,2419530075185;0,020356776
3981,2753892857145;0,024701975
3980,3088255639095;0,023806881
3979,3422618421055;0,019674221
3978,3756981203005;0,016231174
3977,4091343984965;0,014885632
3976,4425706766915;0,015353969
3975,4760069548865;0,016291989
3974,5094432330825;0,016484538
3973,5428795112775;0,016267532
3972,5763157894735;0,016806515
3971,6097520676685;0,018282043
3970,6431883458645;0,019893423
3969,6766246240595;0,021263292
3968,7100609022555;0,02274216
3967,7434971804505;0,024291286
3966,7769334586465;0,02535525
3965,8103697368415;0,025997233
3964,8438060150374;0,026766412
3963,8772422932325;0,027367748
3962,9106785714284;0,026831754
3961,9441148496235;0,025208414
3960,9775511278194;0,023696957
3960,0109874060145;0,022906188
3959,0444236842104;0,02244133
3958,0778599624055;0,021842103
3957,1112962406014;0,021084579
3956,1447325187964;0,019975292
3955,1781687969924;0,018190231
3954,2116050751874;0,016097428
3953,2450413533834;0,014517692
3952,2784776315784;0,013545854
3951,3119139097744;0,012516706
3950,3453501879694;0,011268767
3949,3787864661654;0,010400568
3948,4122227443604;0,01002386
3947,4456590225564;0,009228098
3946,4790953007514;0,007553569
3945,5125315789473;0,0060603567
3944,5459678571424;0,006005156
3943,5794041353383;0,0072931624
3942,6128404135334;0,008509507
3941,6462766917293;0,008142301
3940,6797129699244;0,0060754768
3939,7131492481203;0,0034268873
3938,7465855263154;0,0012756435
3937,7800218045113;2,130571e-05
3936,8134580827063;-0,0007045537
3935,8468943609023;-0,0016694267
3934,8803306390973;-0,0029579846
3933,9137669172933;-0,0038809928
3932,9472031954883;-0,004137359
3931,9806394736843;-0,0043509966
3931,0140757518793;-0,0049847285
3930,0475120300753;-0,0053859344
3929,0809483082703;-0,0048163636
3928,1143845864663;-0,0037539848
3927,1478208646613;-0,0034991014
3926,1812571428572;-0,004513181
3925,2146934210523;-0,006107165
3924,2481296992482;-0,0077636093
3923,2815659774433;-0,009509366
3922,3150022556392;-0,011293268
3921,3484385338343;-0,012818759
3920,38187481203;-0,013880786
3919,4153110902253;-0,014402766
3918,448747368421;-0,014260009
3917,4821836466162;-0,013626833
3916,515619924812;-0,013357889
3915,5490562030072;-0,014256771
3914,582492481203;-0,01620225
3913,6159287593982;-0,018333877
3912,649365037594;-0,020100856
3911,682801315789;-0,021458706
3910,716237593985;-0,022389239
3909,74967387218;-0,022804527
3908,783110150376;-0,022929259
3907,816546428571;-0,023210341
3906,8499827067662;-0,023793636
3905,883418984962;-0,02451067
3904,9168552631572;-0,02526798
3903,950291541353;-0,026083725
3902,983727819548;-0,02683702
3902,017164097744;-0,027350852
3901,050600375939;-0,027599923
3900,084036654135;-0,027554587
3899,11747293233;-0,027060825
3898,150909210526;-0,026283812
3897,184345488721;-0,026009269
3896,217781766917;-0,0266695
3895,251218045112;-0,027601695
3894,284654323308;-0,02790438
3893,318090601503;-0,027565936
3892,351526879699;-0,027270826
3891,384963157894;-0,027330132
3890,41839943609;-0,027420226
3889,451835714285;-0,027304089
3888,485271992481;-0,027136222
3887,518708270676;-0,02698962
3886,552144548872;-0,026655978
3885,585580827067;-0,025989264
3884,619017105263;-0,025054537
3883,652453383458;-0,023936022
3882,685889661654;-0,022760604
3881,719325939849;-0,021850562
3880,752762218045;-0,021495918
