3.991926e+002,0.000000e+000
4.001568e+002,-1.574620e-003
4.011211e+002,-6.981811e-003
4.020853e+002,-9.972641e-003
4.030495e+002,-1.147931e-002
4.040138e+002,-1.093468e-002
4.049780e+002,-7.130597e-003
4.059422e+002,-1.131047e-003
4.069065e+002,4.272207e-003
4.078707e+002,7.948522e-003
4.088349e+002,9.842831e-003
4.097992e+002,9.013840e-003
4.107634e+002,5.472995e-003
4.117276e+002,1.535459e-003
4.126919e+002,-3.501850e-004
4.136561e+002,-2.112775e-004
4.146203e+002,6.208785e-004
4.155846e+002,1.993472e-003
4.165488e+002,4.477375e-003
4.175130e+002,7.380543e-003
4.184773e+002,8.812537e-003
4.194415e+002,8.855753e-003
4.204057e+002,9.179972e-003
4.213700e+002,9.211481e-003
4.223342e+002,8.023208e-003
4.232984e+002,6.526096e-003
4.242627e+002,6.286138e-003
4.252269e+002,7.164129e-003
4.261911e+002,8.129337e-003
4.271554e+002,9.621596e-003
4.281196e+002,1.268814e-002
4.290838e+002,1.692387e-002
4.300481e+002,2.085198e-002
4.310123e+002,2.378396e-002
4.319765e+002,2.551479e-002
4.329408e+002,2.548292e-002
4.339050e+002,2.360364e-002
4.348692e+002,2.117422e-002
4.358335e+002,1.988541e-002
4.367977e+002,2.001144e-002
4.377619e+002,2.050035e-002
4.387262e+002,2.072431e-002
4.396904e+002,2.068188e-002
4.406546e+002,2.010614e-002
4.416189e+002,1.869190e-002
4.425831e+002,1.680934e-002
4.435473e+002,1.506048e-002
4.445116e+002,1.335505e-002
4.454758e+002,1.146478e-002
4.464400e+002,9.856490e-003
4.474043e+002,9.080929e-003
4.483685e+002,8.838439e-003
4.493327e+002,8.461190e-003
4.502970e+002,7.938196e-003
4.512612e+002,7.572080e-003
4.522254e+002,7.217591e-003
4.531897e+002,6.596030e-003
4.541539e+002,5.872105e-003
4.551181e+002,5.103217e-003
4.560824e+002,3.728630e-003
4.570466e+002,1.403172e-003
4.580108e+002,-7.951513e-004
4.589751e+002,-1.616414e-003
4.599393e+002,-1.472232e-003
4.609035e+002,-1.332328e-003
4.618678e+002,-1.302136e-003
4.628320e+002,-1.259651e-003
4.637962e+002,-1.693785e-003
4.647605e+002,-3.027055e-003
4.657247e+002,-4.770157e-003
4.666889e+002,-6.117881e-003
4.676532e+002,-7.019762e-003
4.686174e+002,-7.966558e-003
4.695816e+002,-8.984876e-003
4.705459e+002,-9.736286e-003
4.715101e+002,-1.022191e-002
4.724743e+002,-1.066254e-002
4.734386e+002,-1.093125e-002
4.744028e+002,-1.095981e-002
4.753670e+002,-1.123280e-002
4.763313e+002,-1.216798e-002
4.772955e+002,-1.347014e-002
4.782597e+002,-1.462833e-002
4.792240e+002,-1.564686e-002
4.801882e+002,-1.671380e-002
4.811524e+002,-1.754470e-002
4.821167e+002,-1.779297e-002
4.830809e+002,-1.782862e-002
4.840451e+002,-1.826250e-002
4.850094e+002,-1.909016e-002
4.859736e+002,-1.995300e-002
4.869378e+002,-2.089506e-002
4.879021e+002,-2.204918e-002
4.888663e+002,-2.307240e-002
4.898305e+002,-2.363338e-002
4.907948e+002,-2.406128e-002
4.917590e+002,-2.483764e-002
4.927232e+002,-2.573699e-002
4.936875e+002,-2.624804e-002
4.946517e+002,-2.648512e-002
4.956159e+002,-2.679076e-002
4.965802e+002,-2.695010e-002
4.975444e+002,-2.661157e-002
4.985086e+002,-2.613171e-002
4.994729e+002,-2.616603e-002
5.004371e+002,-2.668704e-002
5.014013e+002,-2.717600e-002
5.023656e+002,-2.746278e-002
5.033298e+002,-2.773846e-002
5.042940e+002,-2.786485e-002
5.052583e+002,-2.755070e-002
5.062225e+002,-2.698741e-002
5.071867e+002,-2.664987e-002
5.081510e+002,-2.655151e-002
5.091152e+002,-2.639339e-002
5.100794e+002,-2.620072e-002
5.110437e+002,-2.616269e-002
5.120079e+002,-2.609324e-002
5.129722e+002,-2.569021e-002
5.139364e+002,-2.515880e-002
5.149006e+002,-2.488927e-002
5.158649e+002,-2.475080e-002
5.168291e+002,-2.418558e-002
5.177933e+002,-2.298662e-002
5.187576e+002,-2.140897e-002
5.197218e+002,-1.968880e-002
5.206860e+002,-1.805471e-002
5.216503e+002,-1.695496e-002
5.226145e+002,-1.661810e-002
5.235787e+002,-1.673704e-002
5.245430e+002,-1.685626e-002
5.255072e+002,-1.686757e-002
5.264714e+002,-1.679257e-002
5.274357e+002,-1.642069e-002
5.283999e+002,-1.562925e-002
5.293641e+002,-1.466254e-002
5.303284e+002,-1.372392e-002
5.312926e+002,-1.261118e-002
5.322568e+002,-1.112604e-002
5.332211e+002,-9.552737e-003
5.341853e+002,-8.257521e-003
5.351495e+002,-7.205265e-003
5.361138e+002,-6.213693e-003
5.370780e+002,-5.412245e-003
5.380422e+002,-5.030715e-003
5.390065e+002,-4.975459e-003
5.399707e+002,-5.007232e-003
5.409349e+002,-5.025967e-003
5.418992e+002,-4.923799e-003
5.428634e+002,-4.419879e-003
5.438276e+002,-3.366984e-003
5.447919e+002,-2.059162e-003
5.457561e+002,-8.889374e-004
5.467203e+002,-4.406805e-006
5.476846e+002,5.502077e-004
5.486488e+002,6.479886e-004
5.496130e+002,3.694360e-004
5.505773e+002,1.538023e-004
5.515415e+002,3.895659e-004
5.525057e+002,1.062316e-003
5.534700e+002,1.990410e-003
5.544342e+002,3.108268e-003
5.553984e+002,4.277227e-003
5.563627e+002,5.200520e-003
5.573269e+002,5.738222e-003
5.582911e+002,6.064120e-003
5.592554e+002,6.337104e-003
5.602196e+002,6.572146e-003
5.611838e+002,6.917287e-003
5.621481e+002,7.671083e-003
5.631123e+002,8.870632e-003
5.640765e+002,1.012417e-002
5.650408e+002,1.111839e-002
5.660050e+002,1.187274e-002
5.669692e+002,1.243142e-002
5.679335e+002,1.266747e-002
5.688977e+002,1.257724e-002
5.698619e+002,1.241959e-002
5.708262e+002,1.237391e-002
5.717904e+002,1.239750e-002
5.727546e+002,1.248734e-002
5.737189e+002,1.277883e-002
5.746831e+002,1.327059e-002
5.756473e+002,1.374560e-002
5.766116e+002,1.409868e-002
5.775758e+002,1.443637e-002
5.785400e+002,1.474994e-002
5.795043e+002,1.484504e-002
5.804685e+002,1.469383e-002
5.814327e+002,1.451978e-002
5.823970e+002,1.443746e-002
5.833612e+002,1.431872e-002
5.843254e+002,1.412377e-002
5.852897e+002,1.400645e-002
5.862539e+002,1.399215e-002
5.872181e+002,1.387527e-002
5.881824e+002,1.351984e-002
5.891466e+002,1.299533e-002
5.901108e+002,1.233024e-002
5.910751e+002,1.146138e-002
5.920393e+002,1.049326e-002
5.930035e+002,9.681629e-003
5.939678e+002,9.097339e-003
5.949320e+002,8.567731e-003
5.958962e+002,8.032861e-003
5.968605e+002,7.609068e-003
5.978247e+002,7.268734e-003
5.987889e+002,6.793212e-003
5.997532e+002,6.108575e-003
6.007174e+002,5.387910e-003
6.016816e+002,4.719350e-003
6.026459e+002,3.998210e-003
6.036101e+002,3.214771e-003
6.045743e+002,2.523016e-003
6.055386e+002,1.941215e-003
6.065028e+002,1.286976e-003
6.074670e+002,4.995177e-004
6.084313e+002,-2.766805e-004
6.093955e+002,-1.019496e-003
6.103597e+002,-1.910376e-003
6.113240e+002,-2.985595e-003
6.122882e+002,-4.035868e-003
6.132524e+002,-4.925240e-003
6.142167e+002,-5.742203e-003
6.151809e+002,-6.519347e-003
6.161451e+002,-7.161822e-003
6.171094e+002,-7.773666e-003
6.180736e+002,-8.652793e-003
6.190378e+002,-9.827514e-003
6.200021e+002,-1.094524e-002
6.209663e+002,-1.181853e-002
6.219305e+002,-1.265151e-002
6.228948e+002,-1.360477e-002
6.238590e+002,-1.449318e-002
6.248232e+002,-1.513658e-002
6.257875e+002,-1.570090e-002
6.267517e+002,-1.637287e-002
6.277159e+002,-1.703442e-002
6.286802e+002,-1.752574e-002
6.296444e+002,-1.794049e-002
6.306086e+002,-1.839102e-002
6.315729e+002,-1.875417e-002
6.325371e+002,-1.891468e-002
6.335013e+002,-1.901351e-002
6.344656e+002,-1.919118e-002
6.354298e+002,-1.936268e-002
6.363940e+002,-1.946867e-002
6.373583e+002,-1.966670e-002
6.383225e+002,-2.003255e-002
6.392867e+002,-2.033850e-002
6.402510e+002,-2.039342e-002
6.412152e+002,-2.030056e-002
6.421794e+002,-2.018715e-002
6.431437e+002,-1.995312e-002
6.441079e+002,-1.953925e-002
6.450721e+002,-1.914229e-002
6.460364e+002,-1.888156e-002
6.470006e+002,-1.859458e-002
6.479648e+002,-1.818465e-002
6.489291e+002,-1.785200e-002
6.498933e+002,-1.772160e-002
6.508575e+002,-1.757061e-002
6.518218e+002,-1.721573e-002
6.527860e+002,-1.680338e-002
6.537502e+002,-1.648396e-002
6.547145e+002,-1.613355e-002
6.556787e+002,-1.565216e-002
6.566429e+002,-1.519613e-002
6.576072e+002,-1.484065e-002
6.585714e+002,-1.435831e-002
6.595356e+002,-1.361039e-002
6.604999e+002,-1.281409e-002
6.614641e+002,-1.216566e-002
6.624283e+002,-1.154878e-002
6.633926e+002,-1.082490e-002
6.643568e+002,-9.990159e-003
6.653210e+002,-8.782144e-003
6.662853e+002,-6.347135e-003
6.672495e+002,-1.852675e-003
6.682137e+002,2.766039e-003
6.691780e+002,3.558991e-003
6.701422e+002,2.294586e-003
6.711064e+002,1.678197e-003
6.720707e+002,2.304845e-003
6.730349e+002,3.837859e-003
6.739991e+002,5.819346e-003
6.749634e+002,7.887480e-003
6.759276e+002,9.837374e-003
6.768918e+002,1.161616e-002
6.778561e+002,1.335867e-002
6.788203e+002,1.520941e-002
6.797845e+002,1.713297e-002
6.807488e+002,1.904522e-002
6.817130e+002,2.100803e-002
6.826772e+002,2.314338e-002
6.836415e+002,2.550846e-002
6.846057e+002,2.814590e-002
6.855699e+002,3.109969e-002
6.865342e+002,3.431246e-002
6.874984e+002,3.773508e-002
6.884626e+002,4.153640e-002
6.894269e+002,4.589318e-002
6.903911e+002,5.054853e-002
6.913553e+002,5.495949e-002
6.923196e+002,5.904685e-002
6.932838e+002,6.339084e-002
6.942480e+002,6.861534e-002
6.952123e+002,7.471394e-002
6.961765e+002,8.115367e-002
6.971407e+002,8.708509e-002
6.981050e+002,9.149772e-002
6.990692e+002,9.364988e-002
7.000334e+002,9.370608e-002
7.009977e+002,9.283745e-002
7.019619e+002,9.218021e-002
7.029261e+002,9.208760e-002
7.038904e+002,9.234171e-002
7.048546e+002,9.288578e-002
7.058188e+002,9.389985e-002
7.067831e+002,9.545419e-002
7.077473e+002,9.750152e-002
7.087115e+002,1.001131e-001
7.096758e+002,1.034534e-001
7.106400e+002,1.076198e-001
7.116042e+002,1.126635e-001
7.125685e+002,1.186773e-001
7.135327e+002,1.257724e-001
7.144969e+002,1.340833e-001
7.154612e+002,1.438647e-001
7.164254e+002,1.554922e-001
7.173896e+002,1.692011e-001
7.183539e+002,1.847798e-001
7.193181e+002,2.010302e-001
7.202823e+002,2.154770e-001
7.212466e+002,2.254030e-001
7.222108e+002,2.293688e-001
7.231750e+002,2.279851e-001
7.241393e+002,2.229692e-001
7.251035e+002,2.163011e-001
7.260677e+002,2.092288e-001
7.270320e+002,2.018179e-001
7.279962e+002,1.934112e-001
7.289604e+002,1.837251e-001
7.299247e+002,1.734426e-001
7.308889e+002,1.638325e-001
7.318531e+002,1.558120e-001
7.328174e+002,1.495790e-001
7.337816e+002,1.448578e-001
7.347458e+002,1.413406e-001
7.357101e+002,1.389114e-001
7.366743e+002,1.375948e-001
7.376385e+002,1.374107e-001
7.386028e+002,1.381212e-001
7.395670e+002,1.388213e-001
7.405313e+002,1.380222e-001
7.414955e+002,1.343241e-001
