Wavenumber;Absorbance
3999,6401;-0,010258123
3998,6735362781956;-0,00921658
3997,7069725563906;-0,006281301
3996,7404088345866;-0,0038594825
3995,7738451127816;-0,002844532
3994,8072813909776;-0,0032290383
3993,8407176691726;-0,0052640797
3992,8741539473685;-0,008357284
3991,9075902255636;-0,010468254
3990,9410265037595;-0,010294171
3989,9744627819546;-0,008999481
3989,0078990601505;-0,008627003
3988,0413353383456;-0,0091844965
3987,0747716165415;-0,009214147
3986,1082078947366;-0,007999283
3985,1416441729325;-0,0058433944
3984,1750804511275;-0,0027878112
3983,2085167293235;0,0012992052
3982,2419530075185;0,0054734317
3981,2753892857145;0,0075339475
3980,3088255639095;0,0070188693
3979,3422618421055;0,0061127082
3978,3756981203005;0,0058185067
3977,4091343984965;0,005853063
3976,4425706766915;0,0064033763
3975,4760069548865;0,007562841
3974,5094432330825;0,008515488
3973,5428795112775;0,008670038
3972,5763157894735;0,008742854
3971,6097520676685;0,009613093
3970,6431883458645;0,01122055
3969,6766246240595;0,013064334
3968,7100609022555;0,0150854485
3967,7434971804505;0,017079135
3966,7769334586465;0,018240852
3965,8103697368415;0,018263314
3964,8438060150374;0,017869644
3963,8772422932325;0,017665058
3962,9106785714284;0,017182399
3961,9441148496235;0,015818827
3960,9775511278194;0,014002242
3960,0109874060145;0,012420205
3959,0444236842104;0,011149833
3958,0778599624055;0,009964255
3957,1112962406014;0,0090753455
3956,1447325187964;0,008796172
3955,1781687969924;0,00879678
3954,2116050751874;0,008537418
3953,2450413533834;0,007903338
3952,2784776315784;0,006952503
3951,3119139097744;0,005613342
3950,3453501879694;0,0040977066
3949,3787864661654;0,0029558511
3948,4122227443604;0,0023780344
3947,4456590225564;0,001757535
3946,4790953007514;0,0005911821
3945,5125315789473;-0,00064143183
3944,5459678571424;-0,0011696456
3943,5794041353383;-0,0009601894
3942,6128404135334;-0,0006238302
3941,6462766917293;-0,00069691206
3940,6797129699244;-0,0012349044
3939,7131492481203;-0,0020569859
3938,7465855263154;-0,0028551314
3937,7800218045113;-0,0032839917
3936,8134580827063;-0,0034061074
3935,8468943609023;-0,0038941284
3934,8803306390973;-0,0051445807
3933,9137669172933;-0,006720137
3932,9472031954883;-0,00798201
3931,9806394736843;-0,00889688
3931,0140757518793;-0,009822849
3930,0475120300753;-0,010778848
3929,0809483082703;-0,011532198
3928,1143845864663;-0,012098319
3927,1478208646613;-0,012665119
3926,1812571428572;-0,013183289
3925,2146934210523;-0,0135789225
3924,2481296992482;-0,014096197
3923,2815659774433;-0,014993265
3922,3150022556392;-0,016169306
3921,3484385338343;-0,017360669
3920,38187481203;-0,0184203
3919,4153110902253;-0,019160107
3918,448747368421;-0,019267952
3917,4821836466162;-0,018782856
3916,515619924812;-0,018443322
3915,5490562030072;-0,018927783
3914,582492481203;-0,0201441
3913,6159287593982;-0,021551887
3912,649365037594;-0,022930453
3911,682801315789;-0,024267906
3910,716237593985;-0,025356157
3909,74967387218;-0,02600543
3908,783110150376;-0,026437137
3907,816546428571;-0,027014561
3906,8499827067662;-0,027737522
3905,883418984962;-0,028443923
3904,9168552631572;-0,029208813
3903,950291541353;-0,03008423
3902,983727819548;-0,03075963
3902,017164097744;-0,030953472
3901,050600375939;-0,030882502
3900,084036654135;-0,030905984
3899,11747293233;-0,030969054
3898,150909210526;-0,030895956
3897,184345488721;-0,030904103
3896,217781766917;-0,031232094
3895,251218045112;-0,031584486
3894,284654323308;-0,031558912
3893,318090601503;-0,031271778
3892,351526879699;-0,031097509
3891,384963157894;-0,031005923
3890,41839943609;-0,030737344
3889,451835714285;-0,030390257
3888,485271992481;-0,030272964
3887,518708270676;-0,030330904
3886,552144548872;-0,030239526
3885,585580827067;-0,029955536
3884,619017105263;-0,029671608
3883,652453383458;-0,029334538
3882,685889661654;-0,028613798
3881,719325939849;-0,027374962
3880,752762218045;-0,025809024
3879,78619849624;-0,02416697
3878,819634774436;-0,022718627
3877,853071052631;-0,021788517
3876,886507330827;-0,021424172
3875,919943609022;-0,02131967
3874,953379887218;-0,021200659
3873,986816165413;-0,021117471
3873,020252443609;-0,021126466
3872,053688721804;-0,02096494
3871,087125;-0,020404102
3870,120561278195;-0,019578146
3869,153997556391;-0,018740715
3868,187433834586;-0,017918136
3867,220870112782;-0,017047867
3866,254306390977;-0,016195292
3865,287742669173;-0,015384951
3864,321178947368;-0,0144433435
3863,354615225564;-0,013272735
3862,388051503759;-0,012074022
3861,421487781955;-0,011105337
3860,45492406015;-0,010403656
3859,488360338346;-0,009941424
3858,521796616541;-0,009762918
3857,555232894737;-0,009782518
3856,588669172932;-0,009714935
3855,622105451128;-0,009336844
3854,655541729323;-0,00870294
3853,688978007519;-0,007950487
3852,722414285714;-0,007161887
3851,75585056391;-0,006475868
3850,789286842105;-0,006055639
3849,822723120301;-0,0058115195
3848,856159398496;-0,0054344637
3847,889595676692;-0,004807483
3846,923031954887;-0,0041359803
3845,956468233083;-0,0035885263
3844,989904511278;-0,0031169394
3844,023340789474;-0,0026708564
3843,056777067669;-0,0022806476
3842,090213345865;-0,0018483204
3841,12364962406;-0,0011783363
3840,157085902256;-0,0003089644
3839,190522180451;0,00048681296
3838,223958458646;0,0011094513
3837,257394736842;0,001713257
3836,290831015037;0,002359078
3835,324267293233;0,0029196232
3834,357703571428;0,0034006385
3833,391139849624;0,0039833626
3832,424576127819;0,0046569183
3831,458012406015;0,0051638028
3830,49144868421;0,005379926
3829,524884962406;0,005473465
3828,558321240601;0,0055754823
3827,591757518797;0,005665203
3826,625193796992;0,005790971
3825,658630075188;0,006086397
3824,692066353383;0,0064874166
3823,725502631579;0,0067336103
3822,758938909774;0,006762081
3821,79237518797;0,0068155937
3820,825811466165;0,0070464155
3819,859247744361;0,0073364964
3818,892684022556;0,0075417017
3817,926120300752;0,0076604937
3816,959556578947;0,0076935105
3815,992992857143;0,007592917
3815,026429135338;0,0073899454
3814,0598654135338;0,007160794
3813,093301691729;0,006858712
3812,1267379699248;0,006411985
3811,16017424812;0,005944218
3810,1936105263158;0,005638751
3809,227046804511;0,0054171314
3808,2604830827067;0,0050139143
3807,293919360902;0,0043942253
3806,3273556390977;0,0037776255
3805,3607919172928;0,0032708533
3804,3942281954887;0,0027583695
3803,4276644736838;0,002201962
3802,4611007518797;0,0017155856
3801,4945370300748;0,0013157891
3800,5279733082707;0,00086924626
3799,5614095864657;0,00032788567
3798,5948458646617;-0,00021511917
3797,6282821428567;-0,00074858137
3796,6617184210527;-0,0013645669
3795,6951546992477;-0,0020417501
3794,7285909774437;-0,0026623271
3793,7620272556387;-0,0032573217
3792,7954635338347;-0,0039826185
3791,8288998120297;-0,0048360243
3790,8623360902257;-0,005643442
3789,8957723684207;-0,00637009
3788,9292086466166;-0,007175934
3787,9626449248117;-0,008125478
3786,9960812030076;-0,009100597
3786,0295174812027;-0,0100272335
3785,0629537593986;-0,010949861
3784,0963900375937;-0,011834036
3783,1298263157896;-0,012567951
3782,1632625939847;-0,013241561
3781,1966988721806;-0,014105466
3780,2301351503756;-0,015185985
3779,2635714285716;-0,01620806
