Wavenumber;Absorbance
3999,6401;-0,008009042
3998,6735362781956;-0,009584793
3997,7069725563906;-0,009621545
3996,7404088345866;-0,009253006
3995,7738451127816;-0,008445519
3994,8072813909776;-0,0074581457
3993,8407176691726;-0,007750004
3992,8741539473685;-0,009882319
3991,9075902255636;-0,011931916
3990,9410265037595;-0,01206835
3989,9744627819546;-0,0107890945
3989,0078990601505;-0,009682436
3988,0413353383456;-0,008836691
3987,0747716165415;-0,0075923456
3986,1082078947366;-0,0062846323
3985,1416441729325;-0,005410903
3984,1750804511275;-0,0040579275
3983,2085167293235;-0,00090355246
3982,2419530075185;0,0038192733
3981,2753892857145;0,007427121
3980,3088255639095;0,0076907114
3979,3422618421055;0,0061942386
3978,3756981203005;0,0051472723
3977,4091343984965;0,0050494457
3976,4425706766915;0,006002737
3975,4760069548865;0,0076740845
3974,5094432330825;0,00898025
3973,5428795112775;0,009224341
3972,5763157894735;0,008934586
3971,6097520676685;0,008907665
3970,6431883458645;0,009475953
3969,6766246240595;0,010713378
3968,7100609022555;0,012620459
3967,7434971804505;0,014594202
3966,7769334586465;0,015663773
3965,8103697368415;0,015793948
3964,8438060150374;0,01593688
3963,8772422932325;0,016561706
3962,9106785714284;0,016997052
3961,9441148496235;0,016638232
3960,9775511278194;0,015848689
3960,0109874060145;0,014923764
3959,0444236842104;0,013535325
3958,0778599624055;0,011593704
3957,1112962406014;0,009852016
3956,1447325187964;0,008999937
3955,1781687969924;0,008672573
3954,2116050751874;0,008229549
3953,2450413533834;0,00756365
3952,2784776315784;0,006735024
3951,3119139097744;0,00565191
3950,3453501879694;0,004561211
3949,3787864661654;0,003995401
3948,4122227443604;0,003929662
3947,4456590225564;0,0035127248
3946,4790953007514;0,0023230666
3945,5125315789473;0,0011383859
3944,5459678571424;0,0007706854
3943,5794041353383;0,0009904447
3942,6128404135334;0,00095175713
3941,6462766917293;0,00023272957
3940,6797129699244;-0,00092630065
3939,7131492481203;-0,002218974
3938,7465855263154;-0,0033449223
3937,7800218045113;-0,0039290995
3936,8134580827063;-0,0040345876
3935,8468943609023;-0,0044106627
3934,8803306390973;-0,0054642395
3933,9137669172933;-0,006705129
3932,9472031954883;-0,0076069324
3931,9806394736843;-0,008397552
3931,0140757518793;-0,009442324
3930,0475120300753;-0,010371952
3929,0809483082703;-0,010646858
3928,1143845864663;-0,010484944
3927,1478208646613;-0,010623288
3926,1812571428572;-0,011261145
3925,2146934210523;-0,012038185
3924,2481296992482;-0,012873349
3923,2815659774433;-0,013924525
3922,3150022556392;-0,0150686735
3921,3484385338343;-0,016031664
3920,38187481203;-0,01679933
3919,4153110902253;-0,017458457
3918,448747368421;-0,017861092
3917,4821836466162;-0,017927451
3916,515619924812;-0,018054355
3915,5490562030072;-0,01865445
3914,582492481203;-0,019610927
3913,6159287593982;-0,020599365
3912,649365037594;-0,021653842
3911,682801315789;-0,02286586
3910,716237593985;-0,02391818
3909,74967387218;-0,024472244
3908,783110150376;-0,024754083
3907,816546428571;-0,025286797
3906,8499827067662;-0,026128622
3905,883418984962;-0,026926592
3904,9168552631572;-0,027534964
3903,950291541353;-0,028052911
3902,983727819548;-0,028452985
3902,017164097744;-0,028650247
3901,050600375939;-0,028762706
3900,084036654135;-0,028883321
3899,11747293233;-0,028813064
3898,150909210526;-0,02842195
3897,184345488721;-0,028088536
3896,217781766917;-0,028199371
3895,251218045112;-0,028553147
3894,284654323308;-0,028787049
3893,318090601503;-0,02896395
3892,351526879699;-0,029290404
3891,384963157894;-0,029564336
3890,41839943609;-0,029461652
3889,451835714285;-0,029092131
3888,485271992481;-0,028819885
3887,518708270676;-0,028698137
3886,552144548872;-0,028530404
3885,585580827067;-0,028276123
3884,619017105263;-0,02799097
3883,652453383458;-0,027520066
3882,685889661654;-0,026652643
3881,719325939849;-0,02548822
3880,752762218045;-0,024304125
3879,78619849624;-0,023226423
3878,819634774436;-0,022372024
3877,853071052631;-0,02193594
3876,886507330827;-0,021808874
3875,919943609022;-0,021520134
3874,953379887218;-0,020805942
3873,986816165413;-0,020040682
3873,020252443609;-0,019707449
3872,053688721804;-0,019662421
3871,087125;-0,019456059
3870,120561278195;-0,018981133
3869,153997556391;-0,01840134
3868,187433834586;-0,017747873
3867,220870112782;-0,016976085
3866,254306390977;-0,016182747
3865,287742669173;-0,015422974
3864,321178947368;-0,014508689
3863,354615225564;-0,013290667
3862,388051503759;-0,011966406
3861,421487781955;-0,010874446
3860,45492406015;-0,010145784
3859,488360338346;-0,009774192
3858,521796616541;-0,009728251
3857,555232894737;-0,009790714
3856,588669172932;-0,009589395
3855,622105451128;-0,0089492705
3854,655541729323;-0,0080991695
3853,688978007519;-0,007303672
3852,722414285714;-0,006597057
3851,75585056391;-0,005974401
3850,789286842105;-0,0055578407
3849,822723120301;-0,0053391997
3848,856159398496;-0,0050554103
3847,889595676692;-0,0045176074
3846,923031954887;-0,0038389564
3845,956468233083;-0,003186018
3844,989904511278;-0,002573304
3844,023340789474;-0,0020248976
3843,056777067669;-0,0016350981
3842,090213345865;-0,0013346075
3841,12364962406;-0,00086476526
3840,157085902256;-0,00013907443
3839,190522180451;0,0006473581
3838,223958458646;0,0013614558
3837,257394736842;0,002102632
3836,290831015037;0,002925461
3835,324267293233;0,003692972
3834,357703571428;0,004344758
3833,391139849624;0,0049961163
3832,424576127819;0,0056632226
3831,458012406015;0,0061767614
3830,49144868421;0,0064637396
3829,524884962406;0,006671157
3828,558321240601;0,0069101835
3827,591757518797;0,00718333
3826,625193796992;0,007568101
3825,658630075188;0,008174038
3824,692066353383;0,0088365115
3823,725502631579;0,009170056
3822,758938909774;0,009065872
3821,79237518797;0,00885981
3820,825811466165;0,008853183
3819,859247744361;0,009018475
3818,892684022556;0,009218012
3817,926120300752;0,009435079
3816,959556578947;0,009667162
3815,992992857143;0,009835815
3815,026429135338;0,009906827
3814,0598654135338;0,009903335
3813,093301691729;0,009770474
3812,1267379699248;0,009435418
3811,16017424812;0,009006534
3810,1936105263158;0,0086926855
3809,227046804511;0,008490383
3808,2604830827067;0,008174173
3807,293919360902;0,0076379334
3806,3273556390977;0,0070118313
3805,3607919172928;0,006404318
3804,3942281954887;0,005769145
3803,4276644736838;0,005108615
3802,4611007518797;0,0045600054
3801,4945370300748;0,004183309
3800,5279733082707;0,0038533697
3799,5614095864657;0,003431229
3798,5948458646617;0,002911684
3797,6282821428567;0,0023355254
3796,6617184210527;0,0017273283
3795,6951546992477;0,0011364922
3794,7285909774437;0,00059984194
3793,7620272556387;3,4990957e-05
3792,7954635338347;-0,00066293665
3791,8288998120297;-0,0014334621
3790,8623360902257;-0,0021231996
3789,8957723684207;-0,0027478419
3788,9292086466166;-0,003476619
3787,9626449248117;-0,0043400726
3786,9960812030076;-0,0051794187
3786,0295174812027;-0,00590096
3785,0629537593986;-0,0066043343
3784,0963900375937;-0,007382284
3783,1298263157896;-0,008209274
3782,1632625939847;-0,0090615945
3781,1966988721806;-0,009972933
3780,2301351503756;-0,010904949
3779,2635714285716;-0,0117447125
3778,2970077067666;-0,012482545
3777,3304439849626;-0,013213663
3776,3638802631576;-0,013929434
3775,3973165413536;-0,014510996
3774,4307528195486;-0,014979437
3773,4641890977446;-0,015543067
3772,4976253759396;-0,01628179
3771,5310616541356;-0,017018333
3770,5644979323306;-0,017603826
3769,5979342105265;-0,018101681
3768,6313704887216;-0,01858214
3767,6648067669166;-0,018949922
3766,6982430451126;-0,019131541
3765,7316793233076;-0,01925315
3764,7651156015036;-0,019460399
3763,7985518796986;-0,01974611
3762,8319881578946;-0,02006982
3761,8654244360896;-0,020478893
3760,8988607142855;-0,020973306
3759,9322969924806;-0,02141351
3758,9657332706765;-0,021709697
3757,9991695488716;-0,021943659
3757,0326058270675;-0,022199688
3756,0660421052626;-0,022425521
3755,0994783834585;-0,022582132
3754,1329146616536;-0,022756768
3753,1663509398495;-0,022984918
3752,1997872180445;-0,023140386
3751,2332234962405;-0,02313495
3750,2666597744355;-0,02305889
3749,3000960526315;-0,022993466
3748,3335323308265;-0,022855047
3747,3669686090225;-0,022587292
3746,4004048872175;-0,022296961
3745,4338411654135;-0,022055632
3744,4672774436085;-0,02176671
3743,5007137218045;-0,021357082
3742,5341499999995;-0,020912053
3741,5675862781954;-0,020477407
3740,6010225563905;-0,019949706
3739,6344588345864;-0,019302404
3738,6678951127815;-0,018681906
3737,7013313909774;-0,018132985
3736,7347676691725;-0,017491812
3735,7682039473684;-0,016695622
3734,8016402255635;-0,015959457
3733,8350765037594;-0,015438707
3732,8685127819545;-0,014994546
3731,9019490601504;-0,01419995
3730,9353853383454;-0,012710493
3729,9688216165414;-0,011006302
3729,0022578947364;-0,009534034
3728,0356941729324;-0,008123495
3727,0691304511274;-0,0066163763
3726,1025667293234;-0,0049889213
3725,1360030075184;-0,0032650498
3724,1694392857144;-0,001541407
3723,2028755639094;5,715998e-05
3722,2363118421054;0,0015215598
3721,2697481203004;0,0029919485
3720,3031843984963;0,0045528063
3719,3366206766914;0,0061484305
3718,3700569548873;0,007766635
3717,4034932330824;0,009527972
3716,4369295112783;0,0115299355
3715,4703657894734;0,013787395
3714,5038020676693;0,016340531
3713,5372383458644;0,019236496
3712,5706746240603;0,02240016
3711,6041109022553;0,025759775
3710,6375471804513;0,029455032
3709,6709834586463;0,033647835
3708,7044197368423;0,03814834
3707,7378560150373;0,04257027
3706,7712922932333;0,046938814
3705,8047285714283;0,051779673
3704,8381648496243;0,057589
3703,8716011278193;0,064301096
3702,9050374060153;0,071360655
3701,9384736842103;0,07781636
3700,9719099624062;0,08252099
3700,0053462406013;0,08470278
3699,0387825187963;0,08461448
3698,0722187969923;0,083522476
3697,1056550751873;0,082622975
3696,1390913533833;0,08234693
3695,1725276315783;0,082537375
3694,2059639097743;0,083103165
3693,2394001879693;0,08411211
3692,2728364661652;0,08556125
3691,3062727443603;0,08739496
3690,3397090225562;0,08968673
3689,3731453007513;0,092612326
3688,406581578947;0,0963277
3687,4400178571423;0,10095223
3686,473454135338;0,10656198
3685,5068904135333;0,11318206
3684,540326691729;0,120904185
3683,5737629699242;0,13001008
3682,60719924812;0,1408725
3681,6406355263152;0,15364563
3680,674071804511;0,16808367
3679,707508082706;0,18317336
3678,740944360902;0,1968104
3677,774380639097;0,20652959
3676,807816917293;0,21081994
3675,841253195488;0,21004003
