Wavenumber;Absorbance
3999,6401;-0,012090972
3998,6735362781956;-0,0114894435
3997,7069725563906;-0,009763371
3996,7404088345866;-0,008334824
3995,7738451127816;-0,0075598173
3994,8072813909776;-0,0074786646
3993,8407176691726;-0,008644933
3992,8741539473685;-0,010820251
3991,9075902255636;-0,012300122
3990,9410265037595;-0,012005053
3989,9744627819546;-0,010942107
3989,0078990601505;-0,010660146
3988,0413353383456;-0,010995059
3987,0747716165415;-0,010836409
3986,1082078947366;-0,009844067
3985,1416441729325;-0,008334888
3984,1750804511275;-0,006302986
3983,2085167293235;-0,0037221531
3982,2419530075185;-0,0012666546
3981,2753892857145;0,00020405422
3980,3088255639095;0,001133303
3979,3422618421055;0,0021497135
3978,3756981203005;0,0026174423
3977,4091343984965;0,0022595124
3976,4425706766915;0,0018492324
3975,4760069548865;0,0021432205
3974,5094432330825;0,0028757602
3973,5428795112775;0,0035879887
3972,5763157894735;0,0045331856
3971,6097520676685;0,005924736
3970,6431883458645;0,007403157
3969,6766246240595;0,008828768
3968,7100609022555;0,010607023
3967,7434971804505;0,01264021
3966,7769334586465;0,0140017625
3965,8103697368415;0,01436115
3964,8438060150374;0,014418417
3963,8772422932325;0,014595538
3962,9106785714284;0,014334197
3961,9441148496235;0,013241076
3960,9775511278194;0,011867123
3960,0109874060145;0,010644645
3959,0444236842104;0,009312111
3958,0778599624055;0,007665013
3957,1112962406014;0,006197129
3956,1447325187964;0,005414078
3955,1781687969924;0,0050487416
3954,2116050751874;0,0046629803
3953,2450413533834;0,0041847476
3952,2784776315784;0,0035004327
3951,3119139097744;0,0022996492
3950,3453501879694;0,000733876
3949,3787864661654;-0,00058918726
3948,4122227443604;-0,0014341557
3947,4456590225564;-0,0022462024
3946,4790953007514;-0,0032858662
3945,5125315789473;-0,004127874
3944,5459678571424;-0,0044617606
3943,5794041353383;-0,004637869
3942,6128404135334;-0,0051134406
3941,6462766917293;-0,0057324916
3940,6797129699244;-0,0061480347
3939,7131492481203;-0,006432254
3938,7465855263154;-0,0066371304
3937,7800218045113;-0,0065792054
3936,8134580827063;-0,0064534415
3935,8468943609023;-0,006995016
3934,8803306390973;-0,008504137
3933,9137669172933;-0,010414946
3932,9472031954883;-0,012040699
3931,9806394736843;-0,013267175
3931,0140757518793;-0,014300279
3930,0475120300753;-0,015161731
3929,0809483082703;-0,015840726
3928,1143845864663;-0,016535534
3927,1478208646613;-0,017300209
3926,1812571428572;-0,017842712
3925,2146934210523;-0,01813346
3924,2481296992482;-0,01860798
3923,2815659774433;-0,019499874
3922,3150022556392;-0,02050342
3921,3484385338343;-0,021300143
3920,38187481203;-0,021958873
3919,4153110902253;-0,022542058
3918,448747368421;-0,022801068
3917,4821836466162;-0,02268306
3916,515619924812;-0,022748845
3915,5490562030072;-0,023516322
3914,582492481203;-0,024832886
3913,6159287593982;-0,026219403
3912,649365037594;-0,02752641
3911,682801315789;-0,028770924
3910,716237593985;-0,02979825
3909,74967387218;-0,030518452
3908,783110150376;-0,031175138
3907,816546428571;-0,031973165
3906,8499827067662;-0,032717027
3905,883418984962;-0,033204034
3904,9168552631572;-0,033645175
3903,950291541353;-0,034249574
3902,983727819548;-0,034815606
3902,017164097744;-0,035103742
3901,050600375939;-0,03528353
3900,084036654135;-0,035609603
3899,11747293233;-0,03595965
3898,150909210526;-0,0361128
3897,184345488721;-0,036217704
3896,217781766917;-0,036516853
3895,251218045112;-0,036879107
3894,284654323308;-0,037070237
3893,318090601503;-0,037140023
3892,351526879699;-0,03719243
3891,384963157894;-0,03706765
3890,41839943609;-0,036659025
3889,451835714285;-0,036230445
3888,485271992481;-0,036045562
